C,SETP.WORLD,DVD_TRADINGREGIONSUM,AEMO,PUBLIC,2018/08/07,00:35:01,0000000297752591,,0000000297752332
I,TRADING,REGIONSUM,4,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF
D,TRADING,REGIONSUM,4,"2018/07/08 19:00:00",1,QLD1,38,7228.21,10238,0,-14.76,7627.49,0,399.28,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,34,,,,,,,,51,,,,,,,,32.53,,,,,,"2018/07/08 18:55:04",7236.2,7229.14,,0,,,,23.33,,,,,,,,,,,,,,,,,,,127.89,7357.03,0
D,TRADING,REGIONSUM,4,"2018/07/08 19:00:00",1,SA1,38,1840.43,2501.3,80,-2.44,1444.58,0,-395.86,0,,,40,,,,,,,,16.91,,,,,,,,0,,,,,,,,93.71,,,,,,,,124.8,,,,,,,,123.73,,,,,,"2018/07/08 18:55:04",1843.3,1844.98,,40.33,,,,56.32,,,,,,,,,,,,,,,,,,,87.65,1932.63,319.3
D,TRADING,REGIONSUM,4,"2018/07/08 19:00:00",1,TAS1,38,1458.32,2276.74,0,-1.95,1936.58,0,478.27,0,,,140.81,,,,,,,,29.05,,,,,,,,14.67,,,,,,,,15.4,,,,,,,,0,,,,,,,,0,,,,,,"2018/07/08 18:55:04",1473.19,1478.36,,34.52,,,,0,,,,,,,,,,,,,,,,,,,167.67,1646.03,62.74
D,TRADING,REGIONSUM,4,"2018/07/08 19:00:00",1,VIC1,38,5898.49,8775.81,0,-5.58,6774.19,0,875.7,0,,,20.83,,,,,,,,5.05,,,,,,,,0,,,,,,,,75,,,,,,,,92,,,,,,,,90.87,,,,,,"2018/07/08 18:55:04",5921.69,5924.4,,11.17,,,,20,,,,,,,,,,,,,,,,,,,379.68,6304.08,579.81
D,TRADING,REGIONSUM,4,"2018/07/08 19:30:00",1,NSW1,39,9933.59,12771.38,0,-44.75,8917.95,0,-1015.63,0,,,66.33,,,,,,,,9,,,,,,,,0,,,,,,,,232.12,,,,,,,,85.33,,,,,,,,111.32,,,,,,"2018/07/08 19:25:05",9979.94,9933.78,,43.66,,,,45.7,,,,,,,,,,,,,,,,,,,155.01,10088.79,631.38
D,TRADING,REGIONSUM,4,"2018/07/08 19:30:00",1,QLD1,39,7100.61,10239,0,-26.46,7579.78,0,479.17,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,34,,,,,,,,51,,,,,,,,34,,,,,,"2018/07/08 19:25:05",7126.01,7102.96,,0,,,,20.67,,,,,,,,,,,,,,,,,,,129.21,7232.17,0
D,TRADING,REGIONSUM,4,"2018/07/08 19:30:00",1,SA1,39,1810.54,2515.81,80,-3.1,1397.38,0,-413.16,0,,,40,,,,,,,,19,,,,,,,,0,,,,,,,,108.9,,,,,,,,139.14,,,,,,,,126.15,,,,,,"2018/07/08 19:25:05",1818.38,1815.54,,44.78,,,,73.55,,,,,,,,,,,,,,,,,,,88.31,1903.85,333.81
D,TRADING,REGIONSUM,4,"2018/07/08 19:30:00",1,TAS1,39,1433.07,2258.64,0,-3.6,1889.48,0,456.42,0,,,124.77,,,,,,,,18.18,,,,,,,,0,,,,,,,,31.74,,,,,,,,0,,,,,,,,0,,,,,,"2018/07/08 19:25:05",1449.76,1451.31,,24.64,,,,3.78,,,,,,,,,,,,,,,,,,,164.34,1615.65,44.64
D,TRADING,REGIONSUM,4,"2018/07/08 19:30:00",1,VIC1,39,5833.54,8698.17,0,-12.94,6373.65,0,540.11,0,,,22.5,,,,,,,,12.5,,,,,,,,0,,,,,,,,75,,,,,,,,65.33,,,,,,,,69.34,,,,,,"2018/07/08 19:25:05",5862.9,5854.66,,10.83,,,,10,,,,,,,,,,,,,,,,,,,371.4,6226.06,500.51
D,TRADING,REGIONSUM,4,"2018/07/08 20:00:00",1,NSW1,40,9746.83,12666.81,0,-36.64,8878.7,0,-868.13,0,,,64,,,,,,,,3.04,,,,,,,,0,,,,,,,,250.11,,,,,,,,122.98,,,,,,,,142.55,,,,,,"2018/07/08 19:55:04",9778.94,9744.7,,53,,,,45.74,,,,,,,,,,,,,,,,,,,161.56,9906.26,651.81
D,TRADING,REGIONSUM,4,"2018/07/08 20:00:00",1,QLD1,40,7058.99,10237.67,0,-17.65,7448.54,0,389.55,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,34,,,,,,,,51,,,,,,,,21.01,,,,,,"2018/07/08 19:55:04",7080.57,7060.27,,13.75,,,,20.83,,,,,,,,,,,,,,,,,,,128.86,7189.13,0
D,TRADING,REGIONSUM,4,"2018/07/08 20:00:00",1,SA1,40,1799.1,2534.97,80,-4.06,1366.82,0,-432.28,0,,,40,,,,,,,,20.5,,,,,,,,0,,,,,,,,104.95,,,,,,,,128.38,,,,,,,,126.89,,,,,,"2018/07/08 19:55:04",1808.85,1804.82,,46.67,,,,68.71,,,,,,,,,,,,,,,,,,,74.81,1879.63,349.97
D,TRADING,REGIONSUM,4,"2018/07/08 20:00:00",1,TAS1,40,1405.64,2272.12,0,-2.29,1870.1,0,464.46,0,,,104.39,,,,,,,,27.55,,,,,,,,5.84,,,,,,,,21.66,,,,,,,,0,,,,,,,,0,,,,,,"2018/07/08 19:55:04",1423.08,1424.56,,20.43,,,,6.59,,,,,,,,,,,,,,,,,,,166.65,1591.21,58.12
D,TRADING,REGIONSUM,4,"2018/07/08 20:00:00",1,VIC1,40,5678.3,8669.91,0,-2.25,6171.7,0,493.4,0,,,22.5,,,,,,,,11.86,,,,,,,,0,,,,,,,,75,,,,,,,,52,,,,,,,,63.92,,,,,,"2018/07/08 19:55:04",5699.89,5701.52,,12,,,,10,,,,,,,,,,,,,,,,,,,373.09,6074.61,488.74
D,TRADING,REGIONSUM,4,"2018/07/08 20:30:00",1,NSW1,41,9559.21,12094.61,0,-31.9,8908.95,0,-650.25,0,,,61.67,,,,,,,,8.2,,,,,,,,0,,,,,,,,250.05,,,,,,,,132.09,,,,,,,,146.87,,,,,,"2018/07/08 20:25:04",9584.88,9554.09,,56.17,,,,45.53,,,,,,,,,,,,,,,,,,,156.58,9710.67,618.61
D,TRADING,REGIONSUM,4,"2018/07/08 20:30:00",1,QLD1,41,6936.4,10236,0,-23.88,7128.63,0,192.23,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,30.77,,,,,,,,47.77,,,,,,,,16.84,,,,,,"2018/07/08 20:25:04",6964.83,6935.99,,15.44,,,,20.67,,,,,,,,,,,,,,,,,,,128.32,7064.31,0
D,TRADING,REGIONSUM,4,"2018/07/08 20:30:00",1,SA1,41,1749.25,2557.26,80,-5.78,1357.7,0,-391.54,0,,,40,,,,,,,,19,,,,,,,,0,,,,,,,,110.71,,,,,,,,122.8,,,,,,,,127.56,,,,,,"2018/07/08 20:25:04",1753.61,1753.78,,46.67,,,,67.5,,,,,,,,,,,,,,,,,,,91.06,1844.84,370.26
D,TRADING,REGIONSUM,4,"2018/07/08 20:30:00",1,TAS1,41,1394.55,2305.6,0,-2.24,1858.75,0,464.2,0,,,100.06,,,,,,,,29.11,,,,,,,,1.81,,,,,,,,27.71,,,,,,,,0,,,,,,,,0,,,,,,"2018/07/08 20:25:04",1411.41,1413.43,,23.21,,,,0.79,,,,,,,,,,,,,,,,,,,169.61,1583.04,91.6
D,TRADING,REGIONSUM,4,"2018/07/08 20:30:00",1,VIC1,41,5538.64,8642.69,0,-19.01,5961.86,0,423.22,0,,,24.17,,,,,,,,14.17,,,,,,,,0,,,,,,,,75.83,,,,,,,,58.67,,,,,,,,70.07,,,,,,"2018/07/08 20:25:04",5579.93,5558.61,,11.33,,,,10,,,,,,,,,,,,,,,,,,,347.96,5906.57,561.69
D,TRADING,REGIONSUM,4,"2018/07/08 21:00:00",1,NSW1,42,9359.06,12489.02,0,-37.6,8933.78,0,-425.28,0,,,68.67,,,,,,,,9,,,,,,,,0,,,,,,,,247.52,,,,,,,,129.36,,,,,,,,143.32,,,,,,"2018/07/08 20:55:05",9396.91,9355.07,,40,,,,46.15,,,,,,,,,,,,,,,,,,,160.96,9516.03,686.36
D,TRADING,REGIONSUM,4,"2018/07/08 21:00:00",1,QLD1,42,6758.27,10233.83,0,-28.96,6993.22,0,234.95,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,31.5,,,,,,,,48.5,,,,,,,,16.84,,,,,,"2018/07/08 20:55:05",6801.84,6758.11,,0,,,,27.5,,,,,,,,,,,,,,,,,,,126.41,6884.52,0
D,TRADING,REGIONSUM,4,"2018/07/08 21:00:00",1,SA1,42,1735.56,2525,80,-5.58,1245.89,0,-489.67,0,,,40,,,,,,,,19,,,,,,,,0,,,,,,,,93.76,,,,,,,,118.53,,,,,,,,127.17,,,,,,"2018/07/08 20:55:05",1747.04,1744.39,,45,,,,60,,,,,,,,,,,,,,,,,,,88.14,1832.53,338
D,TRADING,REGIONSUM,4,"2018/07/08 21:00:00",1,TAS1,42,1369.9,2269.36,0,-4.54,1806.5,0,436.6,0,,,127.17,,,,,,,,36.12,,,,,,,,0,,,,,,,,30.09,,,,,,,,3.81,,,,,,,,3.02,,,,,,"2018/07/08 20:55:05",1381.7,1386.64,,25,,,,18.53,,,,,,,,,,,,,,,,,,,169.61,1556.25,55.36
D,TRADING,REGIONSUM,4,"2018/07/08 21:00:00",1,VIC1,42,5415.68,8464.49,0,-13.12,5711.38,0,295.7,0,,,25,,,,,,,,15,,,,,,,,0,,,,,,,,76.25,,,,,,,,52,,,,,,,,61.86,,,,,,"2018/07/08 20:55:05",5460.99,5446.54,,10,,,,10,,,,,,,,,,,,,,,,,,,345.03,5791.57,494.15
D,TRADING,REGIONSUM,4,"2018/07/08 21:30:00",1,NSW1,43,9111.85,12686.65,0,-47.59,8903.35,0,-208.49,0,,,66.33,,,,,,,,9,,,,,,,,0,,,,,,,,249.51,,,,,,,,127.64,,,,,,,,133.71,,,,,,"2018/07/08 21:25:04",9163.05,9112.03,,39,,,,49.3,,,,,,,,,,,,,,,,,,,160.42,9272.45,720.65
D,TRADING,REGIONSUM,4,"2018/07/08 21:30:00",1,QLD1,43,6586.8,10198.17,0,-22.83,6810.08,0,223.28,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,29,,,,,,,,46,,,,,,,,16.67,,,,,,"2018/07/08 21:25:04",6613.08,6586.67,,0,,,,30,,,,,,,,,,,,,,,,,,,127.89,6714.56,0
D,TRADING,REGIONSUM,4,"2018/07/08 21:30:00",1,SA1,43,1714.91,2524.03,80,-5.9,1210.55,0,-504.37,0,,,40,,,,,,,,20.67,,,,,,,,0,,,,,,,,81,,,,,,,,109,,,,,,,,128,,,,,,"2018/07/08 21:25:04",1723.57,1724.81,,45,,,,50,,,,,,,,,,,,,,,,,,,88.11,1812.92,335.03
D,TRADING,REGIONSUM,4,"2018/07/08 21:30:00",1,TAS1,43,1320.73,2270.48,0,-4.92,1660.7,0,339.96,0,,,136.85,,,,,,,,49.59,,,,,,,,0,,,,,,,,22.86,,,,,,,,10.48,,,,,,,,14.19,,,,,,"2018/07/08 21:25:04",1342.89,1330.77,,26,,,,48.19,,,,,,,,,,,,,,,,,,,168.48,1499.25,56.48
D,TRADING,REGIONSUM,4,"2018/07/08 21:30:00",1,VIC1,43,5253.25,8586.14,0,-7.79,5456.45,0,203.2,0,,,22.5,,,,,,,,12.5,,,,,,,,1.02,,,,,,,,74.75,,,,,,,,57,,,,,,,,57.56,,,,,,"2018/07/08 21:25:04",5322.33,5286.85,,10,,,,10,,,,,,,,,,,,,,,,,,,344.96,5631.81,510.14
D,TRADING,REGIONSUM,4,"2018/07/08 22:00:00",1,NSW1,44,8830.69,12551,0,-50.52,8710.4,0,-120.3,0,,,71,,,,,,,,9,,,,,,,,0,,,,,,,,268.66,,,,,,,,145.83,,,,,,,,150.67,,,,,,"2018/07/08 21:55:04",8887.93,8834.1,,45,,,,50,,,,,,,,,,,,,,,,,,,161.5,8995.60,700
D,TRADING,REGIONSUM,4,"2018/07/08 22:00:00",1,QLD1,44,6426.56,10179,0,-29.66,6649.88,0,223.32,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,24,,,,,,,,41,,,,,,,,15.17,,,,,,"2018/07/08 21:55:04",6459.12,6426.56,,0.1,,,,23.33,,,,,,,,,,,,,,,,,,,127.98,6554.54,0
D,TRADING,REGIONSUM,4,"2018/07/08 22:00:00",1,SA1,44,1647.31,2535.73,80,-12.4,1127.5,0,-519.81,0,,,40,,,,,,,,21.5,,,,,,,,3.56,,,,,,,,81,,,,,,,,109,,,,,,,,128,,,,,,"2018/07/08 21:55:04",1667.8,1658.58,,45.83,,,,50,,,,,,,,,,,,,,,,,,,85.58,1744.16,346.73
D,TRADING,REGIONSUM,4,"2018/07/08 22:00:00",1,TAS1,44,1276.44,2308.05,0,-7.86,1536.99,0,260.55,0,,,138.15,,,,,,,,62.17,,,,,,,,0,,,,,,,,20.55,,,,,,,,11.81,,,,,,,,8.14,,,,,,"2018/07/08 21:55:04",1294.8,1282.24,,22,,,,53.72,,,,,,,,,,,,,,,,,,,168.39,1450.63,94.05
D,TRADING,REGIONSUM,4,"2018/07/08 22:00:00",1,VIC1,44,5153.1,8723.59,0,-18.9,5366.76,0,213.66,0,,,21.67,,,,,,,,13.33,,,,,,,,7.05,,,,,,,,68.35,,,,,,,,54,,,,,,,,59.67,,,,,,"2018/07/08 21:55:04",5205.62,5190.04,,8,,,,8.33,,,,,,,,,,,,,,,,,,,331.63,5521.67,551.59
D,TRADING,REGIONSUM,4,"2018/07/08 22:30:00",1,NSW1,45,8629.68,12019.3,0,-15.88,8401.5,0,-228.18,0,,,74,,,,,,,,12,,,,,,,,0,,,,,,,,289.83,,,,,,,,161.82,,,,,,,,167.84,,,,,,"2018/07/08 22:25:05",8652.84,8628.73,,45,,,,53.33,,,,,,,,,,,,,,,,,,,159.98,8788.71,675.3
D,TRADING,REGIONSUM,4,"2018/07/08 22:30:00",1,QLD1,45,6287.96,10180.83,0,-14.59,6473.2,0,185.24,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,19,,,,,,,,36,,,,,,,,13.67,,,,,,"2018/07/08 22:25:05",6313.85,6287.88,,0,,,,20,,,,,,,,,,,,,,,,,,,125.19,6413.07,0
D,TRADING,REGIONSUM,4,"2018/07/08 22:30:00",1,SA1,45,1581.31,2563.01,80,-14.19,1051.95,0,-529.36,0,,,40,,,,,,,,20.67,,,,,,,,16.04,,,,,,,,81,,,,,,,,109,,,,,,,,128,,,,,,"2018/07/08 22:25:05",1598.23,1595.47,,45,,,,50,,,,,,,,,,,,,,,,,,,83.42,1678.89,372.01
D,TRADING,REGIONSUM,4,"2018/07/08 22:30:00",1,TAS1,45,1216.55,2328.02,0,-8.56,1547.2,0,330.66,0,,,144.96,,,,,,,,68.86,,,,,,,,0,,,,,,,,25.04,,,,,,,,14.06,,,,,,,,5.7,,,,,,"2018/07/08 22:25:05",1233.28,1226.03,,30,,,,46.59,,,,,,,,,,,,,,,,,,,182.26,1408.29,114.02
D,TRADING,REGIONSUM,4,"2018/07/08 22:30:00",1,VIC1,45,4934.43,8696.57,0,-21.29,5240,0,305.57,0,,,11.67,,,,,,,,11.67,,,,,,,,5.83,,,,,,,,65.78,,,,,,,,51.67,,,,,,,,57.34,,,,,,"2018/07/08 22:25:05",4996.69,4975.73,,0,,,,0,,,,,,,,,,,,,,,,,,,325.62,5301.35,521.24
D,TRADING,REGIONSUM,4,"2018/07/08 23:00:00",1,NSW1,46,8285.69,12244.65,0,-49.99,8180.5,0,-105.19,0,,,74,,,,,,,,12,,,,,,,,0,,,,,,,,352.28,,,,,,,,191.2,,,,,,,,172.2,,,,,,"2018/07/08 22:55:05",8342.83,8284.02,,44.28,,,,71.57,,,,,,,,,,,,,,,,,,,157.19,8441.21,670.65
D,TRADING,REGIONSUM,4,"2018/07/08 23:00:00",1,QLD1,46,6149.22,10180.83,0,-26.23,6148.76,0,-0.46,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,19,,,,,,,,30.47,,,,,,,,13.67,,,,,,"2018/07/08 22:55:05",6195.42,6149.24,,0,,,,15,,,,,,,,,,,,,,,,,,,119.06,6268.30,0
D,TRADING,REGIONSUM,4,"2018/07/08 23:00:00",1,SA1,46,1509.56,2517.6,80,-13.47,976.66,0,-532.9,0,,,40,,,,,,,,19,,,,,,,,27.44,,,,,,,,81,,,,,,,,109,,,,,,,,128,,,,,,"2018/07/08 22:55:05",1535.98,1527.76,,45,,,,48.67,,,,,,,,,,,,,,,,,,,86.24,1614,325.6
D,TRADING,REGIONSUM,4,"2018/07/08 23:00:00",1,TAS1,46,1169.76,2314.78,0,-7.86,1505.42,0,335.66,0,,,146.86,,,,,,,,81.67,,,,,,,,0,,,,,,,,0.88,,,,,,,,0.47,,,,,,,,12.02,,,,,,"2018/07/08 22:55:05",1186.68,1179.53,,30.72,,,,0.11,,,,,,,,,,,,,,,,,,,178.72,1358.25,100.78
D,TRADING,REGIONSUM,4,"2018/07/08 23:00:00",1,VIC1,46,4786.76,8662.7,0,-13.89,5164.1,0,377.34,0,,,14.17,,,,,,,,14.17,,,,,,,,6.98,,,,,,,,65.5,,,,,,,,54.08,,,,,,,,59.34,,,,,,"2018/07/08 22:55:05",4856.18,4834.86,,0,,,,0,,,,,,,,,,,,,,,,,,,335.63,5170.49,484.03
D,TRADING,REGIONSUM,4,"2018/07/08 23:30:00",1,NSW1,47,8066.97,12219.7,0,-4.58,8098.55,0,31.58,0,,,79.5,,,,,,,,12,,,,,,,,0,,,,,,,,350.82,,,,,,,,192.55,,,,,,,,173.55,,,,,,"2018/07/08 23:25:05",8089.01,8068.54,,45.33,,,,61.9,,,,,,,,,,,,,,,,,,,157.97,8226.51,659.04
D,TRADING,REGIONSUM,4,"2018/07/08 23:30:00",1,QLD1,47,5942.14,10180,0,-34.32,5948.48,0,6.34,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,19,,,,,,,,35.25,,,,,,,,13.67,,,,,,"2018/07/08 23:25:05",5986.61,5942.12,,0,,,,30.83,,,,,,,,,,,,,,,,,,,117.1,6059.22,0
D,TRADING,REGIONSUM,4,"2018/07/08 23:30:00",1,SA1,47,1446.34,2462.58,80,3.27,922.18,0,-524.16,0,,,40,,,,,,,,19,,,,,,,,31.99,,,,,,,,81,,,,,,,,109,,,,,,,,128,,,,,,"2018/07/08 23:25:05",1455.75,1465.15,,45,,,,47.5,,,,,,,,,,,,,,,,,,,86.58,1551.73,269.58
D,TRADING,REGIONSUM,4,"2018/07/08 23:30:00",1,TAS1,47,1137.18,2298,0,-7.23,1466.99,0,329.82,0,,,144.14,,,,,,,,89.61,,,,,,,,0,,,,,,,,0,,,,,,,,1.64,,,,,,,,17.55,,,,,,"2018/07/08 23:25:05",1152.42,1146.6,,29.67,,,,0,,,,,,,,,,,,,,,,,,,175.68,1322.28,84
D,TRADING,REGIONSUM,4,"2018/07/08 23:30:00",1,VIC1,47,4915.92,8602.2,0,29.8,5152.54,0,236.61,0,,,14.17,,,,,,,,14.17,,,,,,,,9.32,,,,,,,,65,,,,,,,,54,,,,,,,,59.67,,,,,,"2018/07/08 23:25:05",4935.63,4966.33,,0,,,,0,,,,,,,,,,,,,,,,,,,321.39,5287.72,478.54
D,TRADING,REGIONSUM,4,"2018/07/09 00:00:00",1,NSW1,48,7872.02,12188.16,0,-39.32,7896.2,0,24.18,0,,,88.67,,,,,,,,12,,,,,,,,0,,,,,,,,366.56,,,,,,,,213.78,,,,,,,,185.2,,,,,,"2018/07/08 23:55:05",7922.64,7876.3,,46.67,,,,88.77,,,,,,,,,,,,,,,,,,,156.04,8032.34,654.16
D,TRADING,REGIONSUM,4,"2018/07/09 00:00:00",1,QLD1,48,5703.12,10178.33,0,-49.27,5808.93,0,105.81,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,18.51,,,,,,,,26.27,,,,,,,,13.67,,,,,,"2018/07/08 23:55:05",5766.82,5703.04,,0,,,,5,,,,,,,,,,,,,,,,,,,112.77,5815.81,0
D,TRADING,REGIONSUM,4,"2018/07/09 00:00:00",1,SA1,48,1617.12,2475.83,66.67,40.83,1070.15,0,-546.97,0,,,40,,,,,,,,28.17,,,,,,,,35.78,,,,,,,,81,,,,,,,,109,,,,,,,,128,,,,,,"2018/07/08 23:55:05",1589.92,1634.06,,45,,,,37.51,,,,,,,,,,,,,,,,,,,86.62,1720.68,280.83
D,TRADING,REGIONSUM,4,"2018/07/09 00:00:00",1,TAS1,48,1111.06,2301.86,0,-5.31,1435.46,0,324.4,0,,,137.62,,,,,,,,87.11,,,,,,,,0,,,,,,,,0,,,,,,,,0.65,,,,,,,,16.25,,,,,,"2018/07/08 23:55:05",1124.32,1120.18,,28.33,,,,0,,,,,,,,,,,,,,,,,,,171.88,1292.06,87.86
D,TRADING,REGIONSUM,4,"2018/07/09 00:00:00",1,VIC1,48,4907.5,8531.76,0,-3.42,5079.26,0,171.76,0,,,15,,,,,,,,15,,,,,,,,10.88,,,,,,,,60,,,,,,,,48.09,,,,,,,,54.67,,,,,,"2018/07/08 23:55:05",4958.55,4956.42,,0,,,,0,,,,,,,,,,,,,,,,,,,321.41,5277.83,439.76
D,TRADING,REGIONSUM,4,"2018/07/09 00:30:00",1,NSW1,1,7624.74,12517.12,0,-37.86,7629.78,0,5.04,0,,,118,,,,,,,,45.33,,,,,,,,32.76,,,,,,,,367.42,,,,,,,,235.09,,,,,,,,209.35,,,,,,"2018/07/09 00:25:04",7687.07,7635.55,,53,,,,71.87,,,,,,,,,,,,,,,,,,,156.66,7792.21,653.12
D,TRADING,REGIONSUM,4,"2018/07/09 00:30:00",1,QLD1,1,5503.41,10176.33,240,-11.34,5752.77,0,249.37,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,18.17,,,,,,,,36.89,,,,,,,,31.26,,,,,,"2018/07/09 00:25:04",5518.36,5504.21,,5.25,,,,6.59,,,,,,,,,,,,,,,,,,,121.62,5625.83,0
D,TRADING,REGIONSUM,4,"2018/07/09 00:30:00",1,SA1,1,1541.86,2458.22,80,-11.41,961.97,0,-579.89,0,,,40,,,,,,,,56.5,,,,,,,,40.57,,,,,,,,81,,,,,,,,109.08,,,,,,,,117.16,,,,,,"2018/07/09 00:25:04",1565.61,1560.85,,44.17,,,,45.5,,,,,,,,,,,,,,,,,,,74.51,1635.36,262.22
D,TRADING,REGIONSUM,4,"2018/07/09 00:30:00",1,TAS1,1,1078.21,2263.62,0,-2.12,1144.66,0,66.45,0,,,30.13,,,,,,,,54.02,,,,,,,,29.14,,,,,,,,15.04,,,,,,,,58.06,,,,,,,,42.24,,,,,,"2018/07/09 00:25:04",1084.85,1079.27,,40.58,,,,31.05,,,,,,,,,,,,,,,,,,,171.93,1251.20,49.62
D,TRADING,REGIONSUM,4,"2018/07/09 00:30:00",1,VIC1,1,4745.93,8543.04,0,-20.89,5089.37,0,343.44,0,,,103.14,,,,,,,,64.36,,,,,,,,16.34,,,,,,,,59.17,,,,,,,,36.17,,,,,,,,66.97,,,,,,"2018/07/09 00:25:04",4825.74,4798.67,,2,,,,0,,,,,,,,,,,,,,,,,,,312.09,5110.76,468.54
D,TRADING,REGIONSUM,4,"2018/07/09 01:00:00",1,NSW1,2,7490.11,12520.94,0,-31.34,7444.54,0,-45.57,0,,,78,,,,,,,,19.17,,,,,,,,18.46,,,,,,,,359.42,,,,,,,,228.17,,,,,,,,206.33,,,,,,"2018/07/09 00:55:05",7536.32,7506.62,,46.91,,,,60.61,,,,,,,,,,,,,,,,,,,157.69,7664.31,656.94
D,TRADING,REGIONSUM,4,"2018/07/09 01:00:00",1,QLD1,2,5345.51,10187,240,-29.97,5713.7,0,368.2,0,,,0,,,,,,,,0,,,,,,,,0,,,,,,,,14.83,,,,,,,,27.67,,,,,,,,3.11,,,,,,"2018/07/09 00:55:05",5380.32,5348.04,,1.67,,,,1.15,,,,,,,,,,,,,,,,,,,123.62,5471.66,0
D,TRADING,REGIONSUM,4,"2018/07/09 01:00:00",1,SA1,2,1491.03,2461.72,80,-13.28,955.11,0,-535.93,0,,,40,,,,,,,,55.35,,,,,,,,40,,,,,,,,81,,,,,,,,109.56,,,,,,,,128,,,,,,"2018/07/09 00:55:05",1509.99,1504.34,,45.76,,,,43.85,,,,,,,,,,,,,,,,,,,72.04,1576.38,265.72
D,TRADING,REGIONSUM,4,"2018/07/09 01:00:00",1,TAS1,2,1040.56,2254.63,0,-0.82,913.81,0,-126.75,0,,,137.76,,,,,,,,79.7,,,,,,,,12.31,,,,,,,,28.17,,,,,,,,75.71,,,,,,,,60.57,,,,,,"2018/07/09 00:55:05",1047.45,1040.56,,33.33,,,,32.73,,,,,,,,,,,,,,,,,,,174.69,1215.25,40.63
D,TRADING,REGIONSUM,4,"2018/07/09 01:00:00",1,VIC1,2,4592.96,8458.59,0,-9.4,5006.59,0,413.64,0,,,30.69,,,,,,,,26.32,,,,,,,,14.51,,,,,,,,52.01,,,,,,,,36.95,,,,,,,,64.9,,,,,,"2018/07/09 00:55:05",4635.95,4634.2,,0.67,,,,0,,,,,,,,,,,,,,,,,,,293.45,4927.65,399.93
